4419-8043;0:0,1:3,2:4,5:2,6:5,7:6;3:1-4:1,7 P54823,Q3UFB7,P12023,Q3KNM2,P70372,Q91XD8,Q61510,P62259,Q80V62,P70196 D3ZD73,P35739,P08592,B0BNF6,B5DF91,Q499U1,D4A9N5,P62260,A0A0G2K5U0,B5DF45
7154-7155;0:0,2:2,3:4,4:3,5:5,6:6;1:1-7:1 Q3UFB7,O70435,Q9QXP4,P12023,P05627,Q61510,P70372,P62259,Q80V62,Q99JX7 P35739,P18422,E9PSU2,P08592,P17325,D4A9N5,B5DF91,P62260,A0A0G2K5U0,F1MA52
6557-7154;0:0,1:2,3:1,4:5,5:3,6:6;2:7 Q3UFB7,Q99JX7,Q9QXP4,P12023,Q80V62,P70372,P05627,P62259,Q61510,O70435 P35739,F1MA52,E9PSU2,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P18422
6579-6708;0:1,1:2,2:0,4:6,5:4,6:7; Q3UFB7,P30285,Q8C6G0,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q9Z0Z3 P35739,P35426,G3V761,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,B2GUZ0
4419-6579;0:1,1:0,2:4,4:3,6:5,7:6;3:2,7 Q8R5L1,Q810Q5,P12023,P17665,P70372,Q80V62,Q61510,P62259,Q3UFB7,Q62425 O35796,M0R6G0,P08592,P80432,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P35739,B2RZD6
6671-7157;0:2,3:5,4:7,5:0,6:4,7:6;2:1 Q8R1F6,Q80V62,P12023,P70372,P25911,E9Q4E4,Q61510,P62259,Q3UFB7,P05627 D4A0C3,A0A0G2K5U0,P08592,B5DF91,Q07014,D3ZX30,D4A9N5,P62260,P35739,P17325
3783-7157;0:0,2:2,3:5,4:4,5:6,6:1; Q08297,Q8R1F6,E9Q4E4,P12023,P70372,Q61510,P62259,Q80V62,P05627,P25911 B5DF04,D4A0C3,D3ZX30,P08592,B5DF91,D4A9N5,P62260,A0A0G2K5U0,P17325,Q07014
1718-6671;0:5,2:0,3:2,4:3,5:6,7:1;6:4,7 Q08297,Q80V62,E9Q4E4,P12023,Q3UFB7,P70372,Q61510,Q8R1F6,P25911,P62259 B5DF04,A0A0G2K5U0,D3ZX30,P08592,P35739,B5DF91,D4A9N5,D4A0C3,Q07014,P62260
7155-7155;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7-7:7 Q80V62,O35704,Q925E8,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,P97363 A0A0G2K5U0,D4A2H2,D3ZG45,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,F1LSV4
6557-7155;0:0,1:2,3:1,4:5,5:3,6:6;2:7-7:7 Q3UFB7,O35704,Q925E8,P12023,Q80V62,P70372,P05627,P62259,Q61510,P97363 P35739,D4A2H2,D3ZG45,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,F1LSV4
6582-6671;0:1,1:2,2:0,4:6,5:4,6:7; Q3UFB7,A2A432,Q1RLK6,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q91XA2 P35739,D3ZK73,D4A3H6,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,D4AEL2
6579-7157;0:0,1:2,3:1,4:5,5:3,6:6;7:4 Q3UFB7,P29788,O08712,P12023,Q80V62,P70372,Q61510,P62259,P05627,P11276 P35739,Q3KR94,O08727,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,A0A096P6L8
6561-7143;0:0,1:2,2:1,4:5,5:4,6:6;3:7 Q80V62,P11276,O08712,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P29788 A0A0G2K5U0,A0A096P6L8,O08727,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q3KR94
6157-7167;0:0,2:2,3:3,4:4,5:1,6:5;1:6-7:6 Q3UFB7,P11276,O08712,P12023,Q61510,P05627,Q80V62,P70372,P62259,P29788 P35739,A0A096P6L8,O08727,P08592,D4A9N5,P17325,A0A0G2K5U0,B5DF91,P62260,Q3KR94
6554-6556;0:0,1:1,2:3,3:2,4:4,6:6;5:5 Q61510,P11247,Q5SW46,P12023,Q3UFB7,Q80V62,P70372,P62259,P05627,Q6NZQ2 D4A9N5,A0A0G2K1A2,D4A400,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,P17325,G3V9V8
6156-6554;0:0,1:3,2:1,4:5,5:2,6:4;3:6 Q61510,Q6NZQ2,Q5SW46,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,P11247 D4A9N5,G3V9V8,D4A400,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,A0A0G2K1A2
6671-7142;1:0,2:2,3:3,4:4,6:5,7:6;0:1-5:7 Q80V62,Q6ZQM0,F6XAI7,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,Q99KR6 A0A0G2K5U0,Q8CIN9,D3ZZK0,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,Q6AYH3
4229-8043;0:2,1:0,3:4,5:5,6:6,7:3;4:1,7 Q99JX7,Q80V62,P97435,P12023,P70372,Q61510,P62259,O35305,Q3UFB7,P70196 F1MA52,A0A0G2K5U0,D4A911,P08592,B5DF91,D4A9N5,P62260,F1M8Z6,P35739,B5DF45
6558-7142;0:0,1:2,3:1,4:5,5:4,6:6; Q3UFB7,Q8BP00,Q6PDF3,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q921J4 P35739,D4A6J0,D4A9T9,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,B5DFI8
6557-6673;0:1,1:2,3:0,4:6,5:4,6:7;2:5 Q3UFB7,P35492,Q3V036,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q8BH43 P35739,P21213,A0A0G2JV67,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,E9PTF9
6555-6673;0:1,1:2,3:0,4:6,5:3,6:7;2:5-7:4 Q80V62,Q8BH43,Q3V036,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P35492 A0A0G2K5U0,E9PTF9,A0A0G2JV67,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P21213
6156-7155;0:0,1:1,2:2,3:3,4:4,6:5;5:6-7:6 Q3UFB7,Q8BH43,Q3V036,Q80V62,P12023,P05627,Q61510,P70372,P62259,P35492 P35739,E9PTF9,A0A0G2JV67,A0A0G2K5U0,P08592,P17325,D4A9N5,B5DF91,P62260,P21213
1718-6671;0:1,2:0,3:2,4:3,5:6,7:5;1:7-6:4,7 Q63844,Q3UFB7,Q9D9M5,P12023,Q80V62,P70372,Q61510,Q61127,P48678,P62259 P21708,P35739,Q66HC4,P08592,A0A0G2K5U0,B5DF91,D4A9N5,D4A4F4,G3V8L3,P62260
4229-8069;0:2,1:0,3:4,4:1,5:5,6:7;2:6 Q63844,Q61127,Q9D9M5,P12023,P70372,Q3UFB7,Q61510,P62259,Q8BLR2,P97310 P21708,D4A4F4,Q66HC4,P08592,B5DF91,P35739,D4A9N5,P62260,F1M0Z3,D3ZP96
6554-7154;0:0,1:2,3:1,4:5,5:4,6:6;2:7 Q80V62,Q8C754,P60897,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P14685 A0A0G2K5U0,O55166,D3ZHW9,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q5U2S7
6554-6673;0:1,1:2,3:0,4:6,5:4,6:7; Q80V62,Q04692,Q8VCI1,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,Q61686 A0A0G2K5U0,D3Z9Z9,B2RZ94,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,B2RYU7
6559-6673;0:1,1:0,2:2,4:3,5:6,6:7;3:4-7:5 Q3UFB7,Q9WTX6,Q8BFZ4,P12023,Q80V62,P70372,Q61510,P62259,Q6P5F9,Q9R194 P35739,B1WBY1,D3Z851,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,Q80U96,B2GUU9
1718-6667;0:5,2:2,3:0,4:6,5:3,7:1;6:7 P29452,Q80V62,Q9D8T2,P12023,Q3UFB7,P70372,Q61510,P70343,Q61532,P62259 F1LQZ4,A0A0G2K5U0,A0A096MJ11,P08592,P35739,B5DF91,D4A9N5,E9PSM0,P27704,P62260
6579-6671;0:1,1:2,3:0,4:6,5:3,6:7;7:4 Q3UFB7,P29788,Q8C138,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q3UNH6 P35739,Q3KR94,Q5M828,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,A0A0G2K331
4229-7143;0:0,1:2,3:5,4:1,5:3,6:6;2:4-7:4 P23249,Q3UNH6,Q8C138,P12023,P70372,Q3UFB7,Q61510,P62259,P05627,P29788 D3ZUC2,A0A0G2K331,Q5M828,P08592,B5DF91,P35739,D4A9N5,P62260,P17325,Q3KR94
4229-7167;0:0,1:2,3:5,4:1,5:3,6:6;2:4-7:4 P23249,Q3UNH6,Q8C138,P12023,P70372,Q80V62,Q61510,P62259,P05627,P29788 D3ZUC2,A0A0G2K331,Q5M828,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P17325,Q3KR94
6667-8043;1:2,2:0,3:5,5:3,6:4,7:6;0:1,7 Q80V62,Q61532,Q3V2D2,P12023,Q61510,Q9D2C7,P70372,P62259,Q3UFB7,P70196 A0A0G2K5U0,P27704,D3ZIS7,P08592,D4A9N5,P55062,B5DF91,P62260,P35739,B5DF45
4230-6556;0:0,1:1,3:4,4:2,5:5,6:6;2:7 Q99JX7,Q99NB8,E9PXF0,P12023,P70372,Q80V62,Q61510,P62259,Q3UFB7,P62484 F1MA52,D4A3P1,D3ZPN0,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P35739,F1LYA6
3707-8148;1:1,2:2,4:3,5:6,6:4,7:0;0:7-3:7 P12023,P55258,P23881,Q3UFB7,Q80V62,P70372,Q768S4,Q61510,Q62523,P62259 P08592,P35280,Q5BK74,P35739,A0A0G2K5U0,B5DF91,O54880,D4A9N5,D4A7U1,P62260
2827-6555;0:2,1:0,3:1,4:5,6:4,7:6;2:3 P11276,Q9JL15,Q3UFB7,A2ASP7,P12023,Q61510,P70372,P62259,Q80V62,Q8BNU0 A0A096P6L8,Q6IN24,P35739,Q5XIR1,P08592,D4A9N5,B5DF91,P62260,A0A0G2K5U0,B2RYL4
2827-4067;0:5,1:0,3:4,4:2,5:7,6:6;2:3-7:1 P02340,P62259,Q3UFB7,Q8R0Z5,P12023,Q61510,Q8BFW9,P70372,Q80V62,P35761 P10361,P62260,P35739,G3V865,P08592,D4A9N5,D3ZNG4,B5DF91,A0A0G2K5U0,A0A0G2K2S5
4229-6673;0:1,1:0,3:4,4:2,5:6,6:7; P31750,E9PUZ5,F8VPY0,Q3UFB7,Q61510,P12023,P70372,P62259,P05627,P70444 P47196,Q6GQQ2,F1LUF8,P35739,D4A9N5,P08592,B5DF91,P62260,P17325,Q9JLT6
6673-7143;1:0,2:2,3:4,4:3,6:5,7:6;0:1-5:1 Q80V62,P67871,Q8R0S6,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,P04202 A0A0G2K5U0,P67874,P0C5J5,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,P17246
6557-7143;0:0,1:2,2:1,4:5,5:3,6:6; Q3UFB7,P67871,Q8R0S6,P12023,Q80V62,P70372,P05627,P62259,Q61510,P04202 P35739,P67874,P0C5J5,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P17246
7142-7142;0:0,2:2,3:4,4:3,5:5,6:6;1:1 Q3UFB7,Q06507,Q9R1A9,P12023,Q61510,P05627,P70372,P62259,Q80V62,Q8BZY3 P35739,Q9ES19,D4A3I6,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,A0A0G2JZQ1
6558-7157;0:0,1:2,2:1,4:5,5:4,6:6;3:7-7:7 Q80V62,Q62388,Q8C1B2,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,Q921K2 A0A0G2K5U0,D4ACL8,D3ZMH5,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P27008
2348-6671;0:1,2:2,4:6,5:7,6:3,7:5;1:0,4-3:0,4 P27641,Q80V62,Q3V2J9,P12023,P70372,P62259,Q61510,Q5SSH7,Q3UFB7,P01108 G3V817,A0A0G2K5U0,D3ZBW4,P08592,B5DF91,P62260,D4A9N5,D3ZG78,P35739,P09416
4346-6554;0:1,1:0,2:4,4:3,6:6,7:5;5:7 P27641,Q5SSH7,P12023,Q3V2J9,P70372,Q3UFB7,P62259,Q61510,Q80V62,Q3U487 G3V817,D3ZG78,P08592,D3ZBW4,B5DF91,P35739,P62260,D4A9N5,A0A0G2K5U0,F1LVZ9
6555-7154;0:0,1:2,2:1,4:5,5:3,6:6;3:7 Q80V62,Q9WVB0,O08633,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,O70435 A0A0G2K5U0,F1M9Y9,D4A006,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P18422
2349-8044;0:2,2:0,3:1,4:4,5:6,6:5; Q62388,O55237,A8Y5H7,Q3UFB7,P12023,Q61510,P62259,P70372,Q3TVC7,O35864 D4ACL8,M0R613,D3ZKG3,P35739,P08592,D4A9N5,P62260,B5DF91,A0A0H2UHJ2,F7EUU4
6556-6559;0:0,1:1,2:2,3:3,4:4,6:6;5:5-7:5 Q61510,Q61187,Q91YD1,P12023,Q80V62,Q3UFB7,P70372,P62259,P05627,P39447 D4A9N5,Q6IRE4,E9PTP3,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,P17325,A0A0G2K2P5
6555-7155;0:0,1:2,2:1,4:5,5:4,6:6;7:7 Q80V62,Q9QUI0,Q8K5A4,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,E9Q912 A0A0G2K5U0,P61589,D3ZA36,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,F1M7Y3
6555-6673;0:1,1:2,3:0,4:6,5:3,6:7;2:5-7:5 Q3UFB7,Q9QUI0,Q8K5A4,P12023,Q80V62,P70372,P05627,P62259,Q61510,E9Q912 P35739,P61589,D3ZA36,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,F1M7Y3
6561-7157;0:0,1:2,3:1,4:5,5:4,6:6;7:3,7 Q80V62,P42227,Q80XZ4,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,P35235 A0A0G2K5U0,P52631,D3ZIM3,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,P41499
6561-6710;0:1,1:2,2:0,4:6,5:3,6:7;3:5-7:4,5 Q3UFB7,P42227,Q80XZ4,P12023,Q80V62,P70372,P05627,P62259,Q61510,P35235 P35739,P52631,D3ZIM3,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P41499
6583-6667;0:1,1:0,3:2,4:3,5:6,6:7;2:4 Q3UFB7,P32883,D3Z6K8,P12023,Q80V62,P70372,Q61510,P62259,Q8VEE4,Q64362 P35739,P08644,A0A0G2JW65,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,Q7TP21,Q5FVH4
6557-7143;0:0,1:2,3:1,4:5,5:4,6:6;7:3,7 Q80V62,Q9Z1T1,Q6RUT8,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,E9Q5C9 A0A0G2K5U0,A0A0G2JWD6,F1M154,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P41777
6671-7142;0:2,1:0,2:1,3:5,6:3,7:6;5:7 Q6P5F9,P61460,P12023,Q6P1I3,Q80V62,P70372,Q61510,P62259,O70551,G3X8R1 Q80U96,A0A0G2K6M8,P08592,D3ZH50,A0A0G2K5U0,B5DF91,D4A9N5,P62260,E9PTN4,B2RYG4
2827-6671;1:5,3:0,4:6,5:1,6:3,7:7;0:2,4 Q3UFB7,P02340,Q99ML4,P12023,Q61510,P48026,P70372,P62259,Q80V62,Q6ZQ38 P35739,P10361,Q5FVL3,P08592,D4A9N5,Q6P9U6,B5DF91,P62260,A0A0G2K5U0,P97536
2827-6671;0:0,1:1,4:3,5:5,6:6,7:7;2:2-3:2,4 Q7TMB8,Q80V62,P12023,Q99PJ1,P70372,Q99PF4,Q61510,P62259,Q3UFB7,P25911 D4A8H8,A0A0G2K5U0,P08592,F1LXN4,B5DF91,F1LPE5,D4A9N5,P62260,P35739,Q07014
6671-8148;1:1,2:2,3:6,5:4,6:0,7:7;4:3 P12023,P25911,Q99PJ1,Q80V62,P70372,Q99PF4,Q61510,P62259,Q3UFB7,Q7TMB8 P08592,Q07014,F1LXN4,A0A0G2K5U0,B5DF91,F1LPE5,D4A9N5,P62260,P35739,D4A8H8
6554-6671;0:5,1:0,4:3,5:6,6:7,7:1;2:2,4-3:2 Q80V62,P68510,Q91WD0,P12023,P70372,Q61510,P62259,Q8K0U3,Q3UFB7,P48678 A0A0G2K5U0,P68511,M0R518,P08592,B5DF91,D4A9N5,P62260,Q5HZE5,P35739,G3V8L3
6710-7142;1:0,2:2,3:3,4:4,6:5,7:6;0:1-5:7 Q3UFB7,P02340,Q7TS72,P12023,Q61510,P05627,P70372,P62259,Q80V62,P97477 P35739,P10361,Q80ZG2,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,Q3MHU2
4229-6579;0:0,1:1,3:4,4:3,5:5,6:6;2:2-7:7 P23249,P55086,P24622,P12023,P70372,Q80V62,Q61510,P62259,Q3UFB7,P23927 D3ZUC2,Q63645,P24623,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P35739,P23928
6555-6671;0:1,1:2,3:0,4:6,5:4,6:7;2:5 Q80V62,Q64010,P70186,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,Q8CIH5 A0A0G2K5U0,Q63768,G3V6L6,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,A0A0G2JWA2
6555-7154;0:0,1:2,2:1,4:5,5:3,6:6; Q3UFB7,Q64010,P70186,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q8CIH5 P35739,Q63768,G3V6L6,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,A0A0G2JWA2
4972-6582;0:0,1:1,2:4,4:2,5:5,6:6;3:3 P54823,Q9D6N5,Q0VFX2,P12023,P70372,Q80V62,Q61510,P62259,Q3UFB7,A2A432 D3ZD73,A0JPP1,Q4V7B0,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P35739,D3ZK73
1718-2827;0:1,2:3,4:6,5:4,6:0,7:5;3:7 Q60722,Q80V62,Q5H8A1,P12023,P70372,Q61510,Q3UFB7,Q8BZ39,P39429,P62259 A0A0G2JWU7,A0A0G2K5U0,Q5H8A2,P08592,B5DF91,D4A9N5,P35739,Q9ESQ4,B5DFH7,P62260
6673-6708;1:1,2:2,3:4,4:3,6:6,7:7;0:0-5:0 Q80V62,Q64213,Q8VI51,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,Q9CXK9 A0A0G2K5U0,F1LSC3,D4A2I9,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,D3ZTA8
6561-6579;0:0,1:1,2:3,3:2,4:4,6:6;5:5-7:5 P05627,P42227,Q2NL51,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,P31750 P17325,P52631,P18265,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,P47196
4419-8043;0:0,1:2,2:4,5:3,6:5,7:6;3:1,7-4:1,7 Q8VDM4,Q80V62,P12023,Q3U034,P70372,Q8BML2,Q61510,P62259,Q3UFB7,P70196 Q4FZT9,A0A0G2K5U0,P08592,D3ZD59,B5DF91,D3ZAI4,D4A9N5,P62260,P35739,B5DF45
6555-7143;0:0,1:2,2:1,4:5,5:3,6:6;3:7 Q3UFB7,Q9CX34,Q8C5V5,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q9CZN7 P35739,B0BN85,F1M8Z5,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,Q5U3Z7
4350-4419;0:2,1:1,4:0,5:5,6:6,7:7;3:4 Q80V62,P49817,Q61510,O88676,Q3UFB7,P16390,P70372,P62259,Q62108,P12023 A0A0G2K5U0,Q2IBC6,D4A9N5,O88272,P35739,P15384,B5DF91,P62260,P31016,P08592
4067-4419;0:1,1:0,2:2,4:4,6:6,7:5;3:7-5:7 P49817,Q3UFB7,O88676,Q80V62,Q61510,P12023,P70372,P16390,Q62108,P62259 Q2IBC6,P35739,O88272,A0A0G2K5U0,D4A9N5,P08592,B5DF91,P15384,P31016,P62260
2827-6671;0:0,1:1,4:3,5:5,6:6,7:7;2:2,4-3:2,4 P62137,Q80V62,P12023,Q5SP85,P70372,O35942,Q61510,P62259,Q3UFB7,Q01853 P62138,A0A0G2K5U0,P08592,D3ZMD4,B5DF91,G3V6L2,D4A9N5,P62260,P35739,P46462
6671-8148;1:1,2:2,3:6,5:4,6:0,7:7;4:3,5 P12023,Q01853,Q5SP85,Q80V62,P70372,O35942,Q61510,P62259,Q3UFB7,P62137 P08592,P46462,D3ZMD4,A0A0G2K5U0,B5DF91,G3V6L2,D4A9N5,P62260,P35739,P62138
4229-6673;0:1,1:2,3:6,4:0,5:4,6:7;2:3-7:3 Q99JX7,Q8VBV3,Q9QZ39,P12023,P70372,Q80V62,Q61510,P62259,P05627,P62631 F1MA52,D3ZBP3,G3V9C4,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P17325,P62632
2827-8044;1:3,3:0,4:5,5:2,6:4,7:6;0:1,7-2:7 Q3UFB7,P29533,P51680,P12023,Q61510,F6R5P4,P70372,P62259,Q80V62,P52480 P35739,P29534,G3V7C3,P08592,D4A9N5,E9PTY9,B5DF91,P62260,A0A0G2K5U0,P11980
6585-7143;0:0,1:2,3:1,4:5,5:4,6:6;7:3 Q3UFB7,P01108,Q9JJS6,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q8K4G5 P35739,P09416,G3V7N1,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,F1LWK7
4350-8043;0:5,1:2,2:1,5:3,6:4,7:6;3:0-4:7 Q8C050,Q80V62,Q61510,Q9QXT6,Q3UFB7,Q9JIP3,P70372,P62259,P12023,P70196 A0A0G2K366,A0A0G2K5U0,D4A9N5,G3V8K9,P35739,B5DF15,B5DF91,P62260,P08592,B5DF45
4067-8043;0:2,2:5,4:0,5:1,6:4,7:3;1:6,7-3:6 Q3UFB7,Q8C050,Q9QXT6,Q61510,P12023,Q80V62,P70372,Q9JIP3,P62259,P70196 P35739,A0A0G2K366,G3V8K9,D4A9N5,P08592,A0A0G2K5U0,B5DF91,B5DF15,P62260,B5DF45
6555-6673;0:1,1:2,2:0,4:6,5:4,6:7;7:3 Q3UFB7,P47857,Q9CPU2,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q9CQZ5 P35739,A0A0G2KBC7,B2RYU0,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,D4A3V2
6671-7167;1:0,2:2,3:4,4:3,6:5,7:6;0:1,7 Q80V62,Q9WVK0,Q5SV41,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,Q9WV55 A0A0G2K5U0,Q642A2,P53809,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,Q9Z270
1774-4229;1:7,2:4,3:1,4:5,5:3,7:0;6:2,6 A2A259,P05627,Q3UNH6,Q3UFB7,P12023,Q61510,P70372,Q9ET38,P23249,P62259 D3ZDT6,P17325,A0A0G2K331,P35739,P08592,D4A9N5,B5DF91,Q5QT56,D3ZUC2,P62260
6554-7145;0:0,1:2,2:1,4:5,5:3,6:6;7:7 Q80V62,P70371,Q91WC1,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,Q9CQJ4 A0A0G2K5U0,Q5EB98,A0A0G2JX31,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q4KLY4
6671-6673;0:2,1:1,2:0,3:6,6:4,7:7;4:3 Q6P5F9,Q8C754,P12023,A2A559,Q80V62,P70372,Q61510,P62259,P05627,Q91YM4 Q80U96,O55166,P08592,B1WBW5,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,Q5M9G9
2348-4173;0:0,1:2,4:1,5:5,6:6,7:7; Q3UFB7,P12023,P56942,Q9CQG3,Q61510,P62259,P70372,Q8JZL2,P02340,Q62158 P35739,P08592,G3V6L0,Q7TSV3,D4A9N5,P62260,B5DF91,P97639,P10361,B5DFI5
2348-2661;0:3,1:6,3:0,5:7,6:2,7:4; Q80V62,Q61510,P56942,Q9CQG3,P12023,P62259,P70372,Q8JZL2,Q62158,P02340 A0A0G2K5U0,D4A9N5,G3V6L0,Q7TSV3,P08592,P62260,B5DF91,P97639,B5DFI5,P10361
4419-6671;1:1,2:3,4:2,5:5,6:6,7:7;0:0,4 Q80V62,Q5SRY7,Q66JW3,Q61510,P12023,O08750,P70372,P62259,Q3UFB7,P01108 A0A0G2K5U0,D3ZXC6,D4A1U5,D4A9N5,P08592,Q6IMZ0,B5DF91,P62260,P35739,P09416
6554-8946;0:0,1:1,3:2,4:3,6:5,7:6;5:4,7 Q3UFB7,P05627,P97792,P12023,Q80V62,P70372,P62259,Q80UL9,Q61510,P60710 P35739,P17325,Q9R066,P08592,A0A0G2K5U0,B5DF91,P62260,D4A1C2,D4A9N5,P60711
6556-6556;0:0,1:1,2:2,3:3,4:4,6:6;5:5 P05627,Q7TQK5,Q61467,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,Q80YR4 P17325,Q5BJT7,D3ZMJ5,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,D3ZR64
6156-7154;0:0,2:2,3:4,4:3,5:1,6:5;1:6 Q80V62,Q7TQK5,Q61467,P12023,Q61510,P05627,Q3UFB7,P70372,P62259,Q80YR4 A0A0G2K5U0,Q5BJT7,D3ZMJ5,P08592,D4A9N5,P17325,P35739,B5DF91,P62260,D3ZR64
3783-6554;0:7,2:2,4:4,5:6,6:1,7:0;1:3-3:5 Q6ZPL9,Q61510,D3YXF5,Q80V62,P70372,P62259,P12023,Q60754,Q3UFB7,P05627 D3ZX56,D4A9N5,A0A0G2K7X7,A0A0G2K5U0,B5DF91,P62260,P08592,M0R9F7,P35739,P17325
2316-4067;0:0,2:3,3:2,5:4,6:5,7:7;4:1,6 D3YXF5,P62259,Q920H1,Q6ZPL9,Q61510,P12023,Q3UFB7,Q60754,Q80V62,P70372 A0A0G2K7X7,P62260,Q71MM7,D3ZX56,D4A9N5,P08592,P35739,M0R9F7,A0A0G2K5U0,B5DF91
6157-6231;0:1,1:2,2:0,4:6,5:3,6:4;3:7-7:5 P05627,P25118,Q8CIZ9,Q3UFB7,P12023,Q61510,Q80V62,P70372,Q61462,P01108 P17325,A0A0G2JSU9,M0R934,P35739,P08592,D4A9N5,A0A0G2K5U0,B5DF91,Q62737,P09416
6579-6673;0:1,1:2,3:0,4:6,5:3,6:7; Q3UFB7,P23927,Q9CX60,P12023,Q80V62,P70372,Q61510,P62259,P05627,P63328 P35739,P23928,A0A0G2KAD4,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,P63329
4350-4419;0:6,1:1,4:4,5:5,6:2,7:7;2:3-3:0 Q80V62,P49817,Q61510,P16043,Q3UFB7,P97321,P70372,P62259,P12023,Q7TMY8 A0A0G2K5U0,Q2IBC6,D4A9N5,P09916,P35739,F1LMH7,B5DF91,P62260,P08592,A0A0G2JVW5
4067-4419;0:1,1:4,2:6,4:0,6:2,7:5;3:7-5:3,7 P49817,Q3UFB7,P16043,Q80V62,Q61510,P12023,P70372,P97321,Q7TMY8,P62259 Q2IBC6,P35739,P09916,A0A0G2K5U0,D4A9N5,P08592,B5DF91,F1LMH7,A0A0G2JVW5,P62260
